PostId,OpenStatus
58859,not a real question
58862,off topic
58865,off topic
58867,open
58871,off topic
58873,open
58874,not a real question
58876,open
58880,not a real question
58882,not a real question
58884,not a real question
58886,open
58888,not constructive
58889,open
58892,off topic
58894,off topic
58896,open
58897,open
58899,not a real question
58900,off topic
58906,open
58909,open
58912,open
58914,not a real question
58918,not a real question
58923,not a real question
58926,not a real question
58927,open
58928,not a real question
58930,off topic
58932,off topic
58934,open
58935,not a real question
58944,off topic
58945,not a real question
58946,not a real question
58951,open
58953,not a real question
58956,not a real question
58960,not a real question
58961,open
58962,not a real question
58963,not a real question
58965,not a real question
58967,not a real question
58969,open
58970,off topic
58971,not a real question
58974,off topic
58976,not a real question
58977,not constructive
58979,off topic
58980,not constructive
58981,not a real question
58983,not a real question
58986,not a real question
58987,not a real question
58988,not a real question
58997,off topic
58999,not a real question
59000,not a real question
59002,not a real question
59004,not a real question
59007,off topic
59008,open
59012,not constructive
59013,not a real question
59014,not a real question
59016,not constructive
59019,not a real question
59020,not a real question
59021,not a real question
59022,open
59023,off topic
59026,open
59029,not a real question
59034,open
59038,open
59039,open
59042,off topic
59044,not a real question
59045,open
59046,open
59047,not a real question
59051,open
59052,not constructive
59058,open
59059,off topic
59060,not a real question
59062,open
59063,off topic
59069,not a real question
59070,not a real question
59071,open
59074,not a real question
59080,not a real question
59086,not constructive
59087,off topic
59088,open
59089,not constructive
59090,not a real question
59093,not a real question
59094,open
59095,not a real question
59099,off topic
59100,not constructive
59101,open
59105,not constructive
59106,open
59107,open
59109,not a real question
59111,not a real question
59113,open
59117,open
59120,not a real question
59123,not a real question
59124,open
59130,open
59132,not a real question
59133,not a real question
59135,not a real question
59140,not a real question
59141,off topic
59143,not a real question
59153,off topic
59156,not a real question
59161,not a real question
59162,not a real question
59165,not a real question
59167,off topic
59170,not a real question
59172,not a real question
59174,open
59175,open
59176,off topic
59177,open
59181,not a real question
59182,open
59184,not a real question
59187,not a real question
59188,not a real question
59197,not constructive
59201,not a real question
59203,not a real question
59206,not a real question
59207,open
59210,not a real question
59213,not a real question
59214,off topic
59216,open
59219,not a real question
59223,not a real question
59224,open
59226,open
59227,not a real question
59228,not constructive
59229,off topic
59230,off topic
59240,open
59242,off topic
59244,not a real question
59247,not a real question
59251,not a real question
59255,not a real question
59256,not a real question
59259,not a real question
59260,not a real question
59262,not a real question
59264,open
59266,not a real question
59268,not a real question
59276,off topic
59277,not a real question
59278,open
59284,off topic
59285,not a real question
59289,not a real question
59292,not constructive
59293,not a real question
59294,off topic
59303,not a real question
59304,not a real question
59306,open
59309,not a real question
59310,open
59314,off topic
59316,not a real question
59319,open
59320,open
59323,not a real question
59324,not a real question
59325,not a real question
59328,not a real question
59329,open
59330,open
59331,not a real question
59337,off topic
59339,off topic
59342,open
59346,not a real question
59351,not a real question
59356,open
59360,not a real question
59362,not a real question
59363,off topic
59367,not a real question
59368,open
59369,not a real question
59371,not a real question
59372,not a real question
59375,open
59376,not constructive
59380,off topic
59383,open
59384,not a real question
59391,open
59399,not a real question
59404,off topic
59405,off topic
59406,not a real question
59407,not a real question
59410,not a real question
59413,not a real question
59414,open
59419,not a real question
59420,not a real question
59421,not a real question
59422,not a real question
59424,off topic
59425,off topic
59427,not a real question
59432,not a real question
59435,not constructive
59436,open
59440,open
59443,open
59444,not a real question
59445,not a real question
59446,not a real question
59448,off topic
59451,not a real question
59453,open
59460,not a real question
59461,not constructive
59467,off topic
59469,not a real question
59471,off topic
